dataset,method,base_method,centrality,proportion,ri,ch,fm,v,dbs,ss
glass_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.8002261590652091,0.09670967354312492,0.0,0.0516857174615672,0.2843371762822527,0.37062630970242794
glass_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.7399170750094234,0.13415990523752716,0.12122579406992331,0.16116418024780638,0.23418100381443485,0.47253816272075416
glass_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.52393516773464,0.10378593552725855,0.3544973313454968,0.37217890694558764,0.2401257957633559,0.39831016618092063
glass_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.7700716170373163,0.21718828386300806,0.1524143660886235,0.28118320865961405,0.21298643589526034,0.6267034975611068
glass_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.7840180927252175,0.1879497006247976,0.15892468467508472,0.23103636858410231,0.229044868146611,0.6236494887231141
glass_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.4779494911421034,0.4387458917532202,0.32168613707607674,0.2709255998514261,0.0,1.0
glass_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.6381454956652846,0.10099219952317667,0.40406491277730616,0.5063365131492985,0.26462727666812824,0.3189667338478551
glass_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.6509611760271393,0.19221347743802586,0.25682560843228636,0.36297254095458686,0.23332707685020895,0.7964236344977609
glass_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.8612891066716926,0.17770034277855445,0.11210696658163283,0.10857824519247931,0.1807572050730765,0.5569630921785572
glass_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.6954391255182814,0.06388604954474678,0.21623718599500077,0.23113111500918135,0.3438184066859091,0.1383818456400906
glass_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.7787410478703363,0.08026408942309252,0.04649089461209785,0.1594959612774202,1.0,0.21843809967202904
glass_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.5966830003769324,0.11195447882765226,0.10000173293735572,0.16543910272323503,0.41200477232660987,0.2586488295756972
glass_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.2777987184319637,0.02814364650279127,0.12464330544055242,0.14944016620996606,0.573603110691349,0.13174942170935142
glass_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.5917828872973991,0.039307391074066056,0.02480207376389156,0.0,0.46747376334926005,0.23634097879925142
glass_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.7640407086317382,0.1807008218043172,0.09767751778242091,0.23322238981466084,0.35218033426544054,0.45076663042193404
glass_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.4353562005277047,0.27018868133245705,0.42446842861772005,0.3684964540646041,0.131799459698514,0.89690783285198
glass_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.46701846965699206,0.19108171584054423,0.2861433699662512,0.17101292758649725,0.3064787795334807,0.8445079367884533
glass_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.8175650207312483,0.052353637398836986,0.26009563907698635,0.4550889873346233,0.4038628147228952,0.42912900324040554
glass_norm,KISOMAP,KISOMAP,,,0.9754994346023372,0.4034031430007604,0.24181257980258583,0.36630325385822643,0.25996017062411675,0.841757250916319
glass_norm,UMAP,UMAP,,,0.9996230682246521,0.1748468557279961,0.23829299175715385,0.49059044460822315,0.19179284831586946,0.4847114747816049
glass_norm,TSNE,TSNE,,,0.9023746701846967,0.1790817415933198,0.14754682916438663,0.406023946523653,0.23531108628377762,0.4743490672348653
glass_norm,LLE,LLE,,,0.41047870335469305,1.0,1.0,1.0,0.10286231803548712,0.9988389352088304
glass_norm,SE,SE,,,0.6204297022238975,0.7944693088520207,0.20684775186484192,0.23089687130748862,0.06220392145856709,0.8331759323356194
glass_norm,KPCA,KPCA,,,1.0,0.12669016829077062,0.5807502829853983,0.844282761877655,0.3451739721020434,0.3215003839786304
glass_norm,LDA,LDA,,,0.6192989068978519,0.030456689207704297,0.7977219265176011,0.8765934516390712,0.8147884688078529,0.2942899157957576
glass_norm,PLS,PLS,,,0.8288729739917075,0.026226916309238197,0.7325417717076469,0.8550991020083133,0.7167251225770827,0.4062122064910745
conference_attendance_norm,RAW,RAW,,,0.06502976190476174,0.0,0.09686302865250947,0.2730050045161606,1.0,0.0
conference_attendance_norm,ISOMAP,ISOMAP,,,0.5351190476190473,0.3688395650419615,0.5956399643356881,0.002285837644927836,0.12477390831709176,0.8005116407473725
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.4174107142857143,0.42238793654220025,0.49782263503885954,0.27526860951077003,0.132530885894823,0.6430611476336955
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.5351190476190473,0.4568611736216014,0.5956399643356881,0.002285837644927836,0.12361439452285997,0.6829980908651133
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.4017857142857139,0.6962685995471253,0.49044534942150686,0.5344545283871569,0.09005150570842944,0.8002190170433716
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.18169642857142834,0.6188277630300983,0.1938427316934776,0.19493482433463966,0.17282779099536055,0.6268836246980418
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.44955357142857116,0.9217301646465066,0.5376955694498508,0.45722359119344036,0.035843690319157066,0.9116566142296257
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.44955357142857116,0.8821553647627209,0.5376955694498508,0.45722359119344036,0.039547106471202215,0.9187205655510908
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.5351190476190473,0.7813742561342805,0.5956399643356881,0.002285837644927836,0.016813608468386494,0.9166674313528729
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.3566964285714285,0.4606844082299307,0.40809157512702937,0.0,0.16532338535772964,0.7213542331766036
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.4660714285714286,0.97606800654599,0.5538413299115463,0.4319592978475796,0.04037678124136836,0.9446457769806578
conference_attendance_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.5351190476190473,0.7863961497225334,0.5956399643356881,0.002285837644927836,0.0,0.9384675780423277
conference_attendance_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.20312500000000008,0.32916830406757036,0.2198369452824938,0.14523962236413285,0.2551703463051701,0.4692497016476127
conference_attendance_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.1078869047619047,0.45361253783856326,0.151397629955104,0.2971851733462717,0.28016883151322547,0.6212248774290193
conference_attendance_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.12455357142857142,0.5558652807556775,0.17028127487475644,0.26286990095308616,0.22731268837032392,0.6851942164154258
conference_attendance_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.12455357142857142,0.6339554751350782,0.17028127487475644,0.26286990095308616,0.19982830100121637,0.7158291655238338
conference_attendance_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.10000000000000013,0.5362810873741282,0.14236438699356588,0.3149585496927502,0.2389701639323273,0.7238489544729197
conference_attendance_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.151785714285714,0.04232984528299887,0.19503803796276875,0.11695653605115928,0.7463373620507064,0.390723800258828
conference_attendance_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.32812500000000006,0.6131267884581552,0.3931865616853152,0.10817713703278234,0.1520173650954781,0.7681624095909669
conference_attendance_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.44955357142857116,0.9869525541996733,0.5376955694498508,0.45722359119344036,0.05059535949712505,0.9338395940868062
conference_attendance_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.0007440476190475774,0.5012434058676448,0.0007337268535022042,0.008251674802551411,0.2218322652286402,0.6007633897103083
conference_attendance_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.5351190476190473,0.7863961497225334,0.5956399643356881,0.002285837644927836,0.0,0.9384675780423277
conference_attendance_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.17142857142857154,0.31455907169215575,0.2221470199147406,0.1845027762336705,0.26149689966784334,0.4872482982194259
conference_attendance_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.44955357142857116,0.5059182482740955,0.5376955694498508,0.45722359119344036,0.11175719448177668,0.7569037674993877
conference_attendance_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.44955357142857116,0.6192434714691779,0.5376955694498508,0.45722359119344036,0.08639840415769635,0.8175809880273422
conference_attendance_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.44955357142857116,0.6523818428904541,0.5376955694498508,0.45722359119344036,0.07337383541519663,0.8650054321784307
conference_attendance_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.44955357142857116,0.6046388799149807,0.5376955694498508,0.45722359119344036,0.07117235026487236,0.8476450272116526
conference_attendance_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.6476190476190474,0.21547234130004064,0.7255557722371164,0.1968287492054436,0.14863234377950382,0.5998858302297339
conference_attendance_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.4660714285714286,0.7873370033690563,0.5538413299115463,0.4319592978475796,0.04761912320797562,0.9216093892916717
conference_attendance_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.5174107142857142,0.5309755019619421,0.5867731017891517,0.05328566590519404,0.01298359879703692,0.882309598634618
conference_attendance_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.0,0.4365995966350183,0.0,0.005444079947427788,0.26030734675137557,0.5750000209136727
conference_attendance_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.4660714285714286,1.0,0.5538413299115463,0.4319592978475796,0.03745694670776989,0.9484943250945383
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.22574404761904743,0.27600724397349174,0.24742514126115145,0.10198586089432075,0.2341565226135598,0.4241692148571303
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.10000000000000013,0.38854189341573875,0.14236438699356588,0.3149585496927502,0.26295873944297576,0.5236018902840763
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.1078869047619047,0.5047690951911298,0.151397629955104,0.2971851733462717,0.2585155450086934,0.7255180140664685
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.10000000000000013,0.3954901872769879,0.1373468126915374,0.19535083775280174,0.2919105181825181,0.7401394095574952
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.07812500000000011,0.1988245932992553,0.10774850552445468,0.1424580282857566,0.4247645256588742,0.6246125540904663
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.4660714285714286,0.47744541629367304,0.5538413299115463,0.4319592978475796,0.13170520124701204,0.8087398504742873
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.06502976190476174,0.33924269309673144,0.06743841505214238,0.15047951672156468,0.18870636863317258,0.5205649076488598
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.5351190476190473,0.6133070490671653,0.5956399643356881,0.002285837644927836,0.07364337269371708,0.8783833916414455
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.4660714285714286,0.9749785812364884,0.5538413299115463,0.4319592978475796,0.03799472772819035,0.9429284215541981
conference_attendance_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.5351190476190473,0.7863961497225334,0.5956399643356881,0.002285837644927836,0.0,0.9384675780423277
conference_attendance_norm,KISOMAP,KISOMAP,,,1.0,0.5733787910819018,1.0,1.0,0.3799566449222161,1.0
conference_attendance_norm,UMAP,UMAP,,,0.44955357142857116,0.24740701082303201,0.4855877906167588,0.11036557377829001,0.39642633314834375,0.6543352595670442
conference_attendance_norm,TSNE,TSNE,,,0.13333333333333308,0.38876003157525657,0.1516114823663636,0.023874355657972687,0.2667758277191633,0.451107543507356
conference_attendance_norm,LLE,LLE,,,0.8364583333333333,0.28634249848459625,0.8947156230745108,0.03617353882833516,0.1791624882421481,0.8753135197382376
conference_attendance_norm,SE,SE,,,0.1078869047619047,0.2525808705513258,0.151397629955104,0.2971851733462717,0.4030889813264216,0.7057415204922824
conference_attendance_norm,KPCA,KPCA,,,0.1078869047619047,0.2731178355769855,0.13683162333032725,0.04051263311617012,0.3295138054199359,0.4179025013879005
conference_attendance_norm,LDA,LDA,,,0.4174107142857143,0.8762153696725464,0.5144483172891298,0.8834925876179186,0.06381382591866123,0.8103172114054534
conference_attendance_norm,PLS,PLS,,,0.5174107142857142,0.9022661946984859,0.6121827701937523,0.6994792320498049,0.02908847824994216,0.8616026660445952
prnn_synth_norm,RAW,RAW,,,0.4035986159169553,0.0,0.5918623806673272,0.5544304261063965,0.657847881214986,0.0
prnn_synth_norm,ISOMAP,ISOMAP,,,0.002214532871972495,0.037975043032560274,0.003865690018689351,0.0019352071924393234,0.8703060712203387,0.07074135531803902
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.08650519031141879,0.4103811955591422,0.13760104613673105,0.08158089201899353,0.2537860157556298,0.44944626160878054
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.055363321799308064,0.43004474567904794,0.09685663317679186,0.05128703456278395,0.18048255084789613,0.5174582209859165
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.0034602076124569336,0.29364170791642663,0.005865080545150859,0.003026960358714219,0.40308537431740743,0.346220338772316
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.0005536332179932432,0.37817171497212293,0.0005506751042602974,0.0004827284651348249,0.3352592114925868,0.4325459179458319
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.0034602076124569336,0.45555338176308713,0.005865080545150859,0.003026960358714219,0.2880129866185418,0.49690945056105423
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.0034602076124569336,0.45824672620583967,0.005865080545150859,0.003026960358714219,0.28848239127576,0.49907337726650164
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.0034602076124569336,0.46238553020665024,0.005865080545150859,0.003026960358714219,0.28598474374493743,0.5020320664400919
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.04484429065743931,0.4870207685094909,0.07429914840665043,0.04081022276633167,0.19098995823535736,0.5488877274062064
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.008858131487889501,0.5017575750095074,0.014332052770596971,0.007782908094934116,0.2616490967511668,0.5337320195667747
prnn_synth_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.008858131487889501,0.5037028523784697,0.014332052770596971,0.007782908094934116,0.26048965834428733,0.534943726418456
prnn_synth_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.008858131487889501,0.4003155779024265,0.017087321480085644,0.00781029850331908,0.37399518179702845,0.4637224329429804
prnn_synth_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.006782006920415437,0.4440321758111317,0.013582780562287547,0.005967746468867574,0.3285913138638473,0.5031140041243178
prnn_synth_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.0012456747404844387,0.5209025399855801,0.00227900625321261,0.0010876179908705821,0.2674646380274925,0.573355057349264
prnn_synth_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.004982698961937755,0.5221580033705845,0.008276499184345344,0.004364298310853179,0.2615734152062454,0.5746811545889691
prnn_synth_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.004982698961937755,0.5088722895831154,0.008276499184345344,0.004364298310853179,0.2840581171196993,0.5623650255285932
prnn_synth_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.004982698961937755,0.5016938763542045,0.010487235741000123,0.0043765414031177036,0.2900928034322125,0.5563674176075724
prnn_synth_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.004982698961937755,0.45328930410063856,0.010487235741000123,0.0043765414031177036,0.3273977890225411,0.5248609696189867
prnn_synth_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.0,0.45390546779604846,0.0,0.0,0.2655645501943798,0.5390864637968025
prnn_synth_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.011211072664360187,0.5175052918269114,0.01797418047228874,0.009868536958760867,0.2464419532581598,0.5537232516270597
prnn_synth_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.008858131487889501,0.5037028523784697,0.014332052770596971,0.007782908094934116,0.26048965834428733,0.534943726418456
prnn_synth_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.01993079584775102,0.2945109125781239,0.044432598544085024,0.01796797778237768,0.45065226141191983,0.27590632427797196
prnn_synth_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.002214532871972495,0.1886612365146172,0.0077409378627167945,0.0019447032685428565,0.5017064831473064,0.2223611363708266
prnn_synth_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.016747404844290707,0.14999012447299756,0.04395529609356769,0.015146711674704882,0.4422544505090403,0.22959654676659627
prnn_synth_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.016747404844290707,0.25324495218962884,0.03004210853146793,0.014873932487728931,0.3425586757575396,0.3501669447620249
prnn_synth_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.013840830449827255,0.26864709501732237,0.03353147969810156,0.01239136692042295,0.2978977000625206,0.3812838426740559
prnn_synth_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.01993079584775102,0.26479005442727205,0.044432598544085024,0.01796797778237768,0.32625652054262944,0.3626166467755471
prnn_synth_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.016747404844290707,0.33351558111721874,0.03878244770729446,0.015044111399186301,0.27367550955245196,0.4251584081855221
prnn_synth_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.004982698961937755,0.33293349838346137,0.006616936503894642,0.0043551536399862945,0.30123465961506884,0.458408654569393
prnn_synth_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.0005536332179932432,0.3989847018799463,0.0005506751042602974,0.0004827284651348249,0.3204450197529153,0.45616013808551803
prnn_synth_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.008858131487889501,0.5037028523784697,0.014332052770596971,0.007782908094934116,0.26048965834428733,0.534943726418456
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.023391003460207713,0.2884241907011686,0.08410765186578642,0.022155699867418586,0.4497351306201359,0.3278959023114196
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.03114186851211073,0.2827545296666381,0.09983510263633044,0.029864312486903802,0.4313746991052393,0.3490439469346549
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.03114186851211073,0.28623149217363847,0.09983510263633044,0.029864312486903802,0.4278346678187528,0.3549304197480353
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.03114186851211073,0.29516599849107383,0.09983510263633044,0.029864312486903802,0.4236653935981814,0.3728480295809522
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.004982698961937755,0.4758991089981661,0.01655495021270035,0.004410508686099587,0.29377238979927334,0.5745480365061103
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.008858131487889501,0.5591395459696541,0.017087321480085644,0.00781029850331908,0.1585913583323303,0.6791877003539807
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.006782006920415437,0.5964594993290833,0.01109913637929438,0.005948939915102409,0.16377342376922316,0.665832183591075
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.008858131487889501,0.6541275722321015,0.014332052770596971,0.007782908094934116,0.10460505969118136,0.7175872833054905
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.0,0.4890326849136271,0.0,0.0,0.23840655769364785,0.575392659472397
prnn_synth_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.008858131487889501,0.5037028523784697,0.014332052770596971,0.007782908094934116,0.26048965834428733,0.534943726418456
prnn_synth_norm,KISOMAP,KISOMAP,,,0.43404844290657457,0.4541710373984967,0.6446714931585928,0.6578870902611947,1.0,0.49860610452986165
prnn_synth_norm,UMAP,UMAP,,,0.0,1.0,0.001664692830525308,0.0,0.0,1.0
prnn_synth_norm,TSNE,TSNE,,,0.0001384083044984304,0.5827957598177441,0.00034581362868229854,0.00012070978999957797,0.24052263041129376,0.644310987158708
prnn_synth_norm,LLE,LLE,,,0.4035986159169553,0.006614734196766459,0.6735407945435454,0.7738870912905166,0.08094552639205278,0.5225601626178961
prnn_synth_norm,SE,SE,,,1.0,0.021467023763033256,1.0,0.9744069751357078,0.9716966483958329,0.18253187823010678
prnn_synth_norm,KPCA,KPCA,,,0.4035986159169553,1.8291803212403033e-16,0.5918623806673272,0.5544304261063965,0.6578478812149856,0.0
prnn_synth_norm,LDA,LDA,,,0.9080968858131488,0.694479134531847,0.9305294962279113,0.9404790021520856,0.048540446921247184,0.6599009345892151
prnn_synth_norm,PLS,PLS,,,0.8638062283737024,0.6608061515347351,0.9196584433836039,1.0,0.031731967860144525,0.674489155764849
heart-statlog_norm,RAW,RAW,,,0.6571428571428573,0.0,0.5233692843022866,0.6289173310203233,1.0,0.0
heart-statlog_norm,ISOMAP,ISOMAP,,,0.8007662835249041,0.10820405747830508,0.712247445245462,0.7895510318540172,0.30097792638348086,0.4598844822383954
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.7820470717022439,0.13506873423374813,0.6857035487903396,0.7713368065496861,0.25181150690365806,0.5156172079401633
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.0,0.08795975925689294,0.21103025727827435,0.0,0.22037740973996808,0.6934926069112458
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.8197044334975367,0.24534629188151189,0.7549382916751622,0.7998891213548108,0.15043793521283044,0.7128707102851938
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.6743295019157088,0.32393250964694453,0.5521675986798185,0.6455162951711698,0.10942102897931685,0.7790493593123
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.7820470717022439,0.5764001343836382,0.7034346269009483,0.7592722850253085,0.05218708230563865,0.906060739376152
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.7820470717022439,0.6567168111882479,0.7074232818182714,0.7601364264791689,0.03455906134380163,0.937482682189537
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.6917350848385331,0.7612291689859595,0.5820073719101394,0.663712318299357,0.02825057916102981,0.9546075290775711
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.7820470717022439,0.9497490356363252,0.7074232818182714,0.7601364264791689,0.009846260743566407,0.9882452315714234
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.6917350848385331,0.8805705261831386,0.5779214198033034,0.6635339733970517,0.014634736852096635,0.9798090094493953
heart-statlog_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.7820470717022439,1.0,0.7074232818182714,0.7601364264791689,0.0,1.0
heart-statlog_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.8007662835249041,0.11118195289763691,0.7095816363759208,0.8172886133192233,0.30259352956153773,0.47998251947823134
heart-statlog_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.7820470717022439,0.12842057989266661,0.6998110749385518,0.7590647370771246,0.2536275298467928,0.5149212041099627
heart-statlog_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.7272030651340995,0.15940755767013834,0.6092735618766262,0.7147711444928363,0.22731775897561285,0.571525778404984
heart-statlog_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.7635467980295567,0.1820860465541584,0.6992733591390238,0.7481634550057462,0.17293698503525146,0.6152445601101542
heart-statlog_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.6917350848385331,0.13879467619995325,0.7221065586332313,0.7928690928331207,0.10341691654128701,0.6131417290205677
heart-statlog_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.8007662835249041,0.17375685853883677,0.8308219367471382,0.8954144802055088,0.08668226736213369,0.6786085563916416
heart-statlog_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.7820470717022439,0.27252826023275295,0.7328663377729527,0.7749639083221932,0.09814877309655926,0.7553434703394357
heart-statlog_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.7635467980295567,0.4323183195072746,0.7175560630042669,0.762032593546827,0.029221775010981176,0.8748552148993803
heart-statlog_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.8197044334975367,0.7837563165643624,0.7676066072259192,0.8052522358640043,0.012315526838944506,0.9602238183491468
heart-statlog_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.6917350848385331,0.9115361301859249,0.5779214198033034,0.6635339733970517,0.010428357299806316,0.9851896367263008
heart-statlog_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.14099616858237535,0.0447761902086018,0.0,0.2562370039127118,0.3754934115893977,0.3608357060206221
heart-statlog_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.9584017515051997,0.14216506986278624,0.9625344266595766,0.9696550483792536,0.2366212886294713,0.554020950177665
